ISTAT,Provincia,Comune,N°alimentari,N°non alimentari,N°Misti,N° TOT,Sup. alimentari,Sup.non alimentari,Sup.misti,Sup. TOT,Anno
15060,MI,Cassina de' Pecchi,10,66,4,80,435.00,3399.00,463.00,4297.00,2022
15060,MI,Cassina de' Pecchi,10,63,4,77,435.00,3249.00,463.00,4147.00,2023
15061,MI,Cassinetta di Lugagnano,1,3,0,4,40.00,241.00,0.00,281.00,2005
15061,MI,Cassinetta di Lugagnano,1,3,0,4,40.00,241.00,0.00,281.00,2006
15061,MI,Cassinetta di Lugagnano,3,3,0,6,195.00,241.00,0.00,436.00,2007
15061,MI,Cassinetta di Lugagnano,3,4,0,7,195.00,271.00,0.00,466.00,2008
15061,MI,Cassinetta di Lugagnano,3,4,0,7,195.00,271.00,0.00,466.00,2009
15061,MI,Cassinetta di Lugagnano,3,5,0,8,195.00,291.00,0.00,486.00,2010
15061,MI,Cassinetta di Lugagnano,3,3,1,7,195.00,241.00,104.00,540.00,2011
15061,MI,Cassinetta di Lugagnano,3,3,1,7,195.00,241.00,104.00,540.00,2012
15061,MI,Cassinetta di Lugagnano,3,3,1,7,195.00,241.00,104.00,540.00,2013
15061,MI,Cassinetta di Lugagnano,3,2,0,5,145.00,61.00,0.00,206.00,2014
15061,MI,Cassinetta di Lugagnano,3,4,0,7,145.00,103.00,0.00,248.00,2015
15061,MI,Cassinetta di Lugagnano,2,3,0,5,127.00,241.00,0.00,368.00,2016
15061,MI,Cassinetta di Lugagnano,2,3,0,5,127.00,241.00,0.00,368.00,2017
15061,MI,Cassinetta di Lugagnano,2,3,0,5,127.00,241.00,0.00,368.00,2018
15061,MI,Cassinetta di Lugagnano,2,3,0,5,127.00,241.00,0.00,368.00,2019
15061,MI,Cassinetta di Lugagnano,2,3,0,5,127.00,241.00,0.00,368.00,2020
15061,MI,Cassinetta di Lugagnano,2,3,0,5,127.00,241.00,0.00,368.00,2021
15061,MI,Cassinetta di Lugagnano,2,3,0,5,127.00,241.00,0.00,368.00,2022
15061,MI,Cassinetta di Lugagnano,2,3,0,5,127.00,241.00,0.00,368.00,2023
15062,MI,Castano Primo,18,88,0,106,848.00,8148.00,0.00,8996.00,2005
15062,MI,Castano Primo,18,88,0,106,848.00,8148.00,0.00,8996.00,2006
15062,MI,Castano Primo,26,98,0,124,979.00,7562.00,0.00,8541.00,2007
15062,MI,Castano Primo,27,98,1,126,781.00,7446.00,95.00,8322.00,2008
15062,MI,Castano Primo,9,86,3,98,711.00,7177.00,152.00,8040.00,2009
15062,MI,Castano Primo,9,72,6,87,713.00,6171.00,579.00,7463.00,2010
15062,MI,Castano Primo,13,72,6,91,686.00,5865.00,734.00,7285.00,2011
15062,MI,Castano Primo,13,68,3,84,710.00,5534.00,384.00,6628.00,2012
15062,MI,Castano Primo,7,71,5,83,664.00,6031.00,534.00,7229.00,2013
15062,MI,Castano Primo,15,68,5,88,619.00,5378.00,534.00,6531.00,2014
15062,MI,Castano Primo,9,74,5,88,771.00,6055.00,534.00,7360.00,2015
15062,MI,Castano Primo,8,36,6,50,573.00,3358.00,363.00,4294.00,2016
15062,MI,Castano Primo,8,36,6,50,573.00,3358.00,363.00,4294.00,2017
15062,MI,Castano Primo,8,36,6,50,573.00,3358.00,363.00,4294.00,2018
15062,MI,Castano Primo,8,36,6,50,573.00,3358.00,363.00,4294.00,2019
15062,MI,Castano Primo,8,36,6,50,573.00,3358.00,363.00,4294.00,2020
15062,MI,Castano Primo,8,36,6,50,573.00,3358.00,363.00,4294.00,2021
15062,MI,Castano Primo,11,58,8,77,770.00,5391.00,614.00,6774.00,2022
15062,MI,Castano Primo,11,58,8,77,770.00,5391.00,614.00,6774.00,2023
15070,MI,Cernusco sul Naviglio,31,255,13,299,1395.00,17036.00,903.00,19334.00,2005
15070,MI,Cernusco sul Naviglio,30,262,14,306,1356.00,16872.00,930.00,19158.00,2006
15070,MI,Cernusco sul Naviglio,31,266,13,310,1445.00,17392.00,905.00,19742.00,2007
15070,MI,Cernusco sul Naviglio,30,264,16,310,1512.00,17466.00,1150.00,20128.00,2008
15070,MI,Cernusco sul Naviglio,32,285,16,333,1689.00,18404.00,1006.00,21099.00,2009
15070,MI,Cernusco sul Naviglio,38,284,19,341,1973.00,20147.00,974.00,23094.00,2010
15070,MI,Cernusco sul Naviglio,32,276,17,325,1912.00,17076.00,916.00,19904.00,2011
15070,MI,Cernusco sul Naviglio,33,275,19,327,1549.00,20231.00,1170.00,22950.00,2012
15070,MI,Cernusco sul Naviglio,33,274,21,328,1561.00,17357.00,1624.00,20542.00,2013
15070,MI,Cernusco sul Naviglio,36,268,20,324,1305.00,17863.00,1591.00,20759.00,2014
15070,MI,Cernusco sul Naviglio,42,263,20,325,1506.00,17075.00,1565.00,20146.00,2015
15070,MI,Cernusco sul Naviglio,44,252,20,316,1457.00,15993.00,1620.00,19070.00,2016
15070,MI,Cernusco sul Naviglio,46,236,22,304,1592.00,23070.00,1558.00,26220.00,2017
15070,MI,Cernusco sul Naviglio,39,217,12,268,634.00,10455.00,783.00,11872.00,2018
15070,MI,Cernusco sul Naviglio,36,230,14,280,502.00,11446.00,693.00,12641.00,2019
15070,MI,Cernusco sul Naviglio,37,227,14,278,511.00,11058.00,693.00,12261.00,2020
15070,MI,Cernusco sul Naviglio,40,235,14,289,615.00,11595.00,696.00,12905.00,2021
15070,MI,Cernusco sul Naviglio,49,241,13,303,653.00,11743.00,482.00,12877.00,2022
15070,MI,Cernusco sul Naviglio,46,230,13,289,381.00,11007.00,482.00,11869.00,2023
15071,MI,Cerro al Lambro,5,8,0,13,315.00,493.00,0.00,808.00,2005
15071,MI,Cerro al Lambro,5,8,0,13,315.00,493.00,0.00,808.00,2006
15071,MI,Cerro al Lambro,5,8,0,13,315.00,537.00,0.00,852.00,2007
15071,MI,Cerro al Lambro,5,8,0,13,315.00,537.00,0.00,852.00,2008
15071,MI,Cerro al Lambro,5,8,0,13,315.00,537.00,0.00,852.00,2009
15071,MI,Cerro al Lambro,5,2,0,7,354.00,138.00,0.00,492.00,2010
15071,MI,Cerro al Lambro,5,2,0,7,354.00,138.00,0.00,492.00,2011
15071,MI,Cerro al Lambro,5,1,0,6,354.00,100.00,0.00,454.00,2012
15071,MI,Cerro al Lambro,1,2,6,9,68.00,69.00,365.00,502.00,2013
15071,MI,Cerro al Lambro,1,2,6,9,68.00,69.00,365.00,502.00,2014
15071,MI,Cerro al Lambro,2,1,5,8,153.00,38.00,373.00,564.00,2015
15071,MI,Cerro al Lambro,2,1,5,8,153.00,38.00,373.00,564.00,2016
15071,MI,Cerro al Lambro,2,1,5,8,153.00,38.00,373.00,564.00,2017
15071,MI,Cerro al Lambro,3,1,5,9,193.00,38.00,373.00,604.00,2018
15071,MI,Cerro al Lambro,3,1,5,9,193.00,38.00,373.00,604.00,2019
15071,MI,Cerro al Lambro,3,1,5,9,193.00,38.00,373.00,604.00,2020
15071,MI,Cerro al Lambro,3,1,5,9,193.00,38.00,373.00,604.00,2021
15071,MI,Cerro al Lambro,3,1,5,9,193.00,38.00,373.00,604.00,2022
15071,MI,Cerro al Lambro,3,1,5,9,193.00,38.00,373.00,604.00,2023
15072,MI,Cerro Maggiore,2,26,0,28,294.00,1528.00,0.00,1822.00,2005
15072,MI,Cerro Maggiore,2,26,0,28,294.00,1528.00,0.00,1822.00,2006
15072,MI,Cerro Maggiore,12,85,0,97,784.00,7101.00,0.00,7885.00,2007
15072,MI,Cerro Maggiore,3,103,8,114,224.00,7540.00,583.00,8347.00,2008
15072,MI,Cerro Maggiore,5,106,8,119,295.00,8048.00,583.00,8926.00,2009
15072,MI,Cerro Maggiore,5,106,8,119,298.00,8029.00,333.00,8660.00,2010
15072,MI,Cerro Maggiore,4,93,8,105,258.00,7699.00,378.00,8335.00,2011
15072,MI,Cerro Maggiore,4,91,8,103,258.00,7569.00,378.00,8205.00,2012
15072,MI,Cerro Maggiore,4,80,8,92,258.00,7463.00,378.00,8099.00,2013
15072,MI,Cerro Maggiore,4,80,7,91,258.00,7492.00,329.00,8079.00,2014
15072,MI,Cerro Maggiore,5,80,7,92,280.00,7441.00,329.00,8050.00,2015
15072,MI,Cerro Maggiore,5,82,7,94,280.00,7497.00,329.00,8106.00,2016
15072,MI,Cerro Maggiore,5,79,7,91,280.00,7338.00,329.00,7947.00,2017
15072,MI,Cerro Maggiore,5,77,7,89,129.00,7034.00,329.00,7492.00,2018
15072,MI,Cerro Maggiore,5,76,7,88,129.00,6924.00,329.00,7382.00,2019
15072,MI,Cerro Maggiore,6,72,7,85,172.00,6757.00,329.00,7258.00,2020
15072,MI,Cerro Maggiore,7,71,7,85,211.00,6753.00,329.00,7293.00,2021
15072,MI,Cerro Maggiore,8,72,7,87,246.00,7002.00,329.00,7577.00,2022
15072,MI,Cerro Maggiore,8,72,7,87,246.00,7002.00,329.00,7577.00,2023
15074,MI,Cesano Boscone,45,138,0,183,2040.00,9270.00,0.00,11310.00,2005
15074,MI,Cesano Boscone,37,162,0,199,1590.00,10590.00,0.00,12180.00,2006
15074,MI,Cesano Boscone,37,153,0,190,1590.00,10210.00,0.00,11800.00,2007
15074,MI,Cesano Boscone,37,153,0,190,1590.00,10210.00,0.00,11800.00,2008
15074,MI,Cesano Boscone,37,153,0,190,1590.00,10210.00,0.00,11800.00,2009
15074,MI,Cesano Boscone,40,157,0,197,1700.00,10650.00,0.00,12350.00,2010
15074,MI,Cesano Boscone,37,165,0,202,0.00,0.00,0.00,0.00,2011
15074,MI,Cesano Boscone,38,170,0,208,0.00,0.00,0.00,0.00,2012
15074,MI,Cesano Boscone,38,170,0,208,37.00,167.00,0.00,204.00,2013
15074,MI,Cesano Boscone,44,170,0,214,2313.00,9101.00,0.00,11414.00,2014
15074,MI,Cesano Boscone,44,170,0,214,2313.00,9101.00,0.00,11414.00,2015
15074,MI,Cesano Boscone,35,141,0,176,1397.00,7876.00,0.00,9273.00,2016
15074,MI,Cesano Boscone,28,104,5,137,1070.00,5378.00,228.00,6676.00,2017
15074,MI,Cesano Boscone,32,112,6,150,1215.00,5629.00,241.00,7085.00,2018
15074,MI,Cesano Boscone,41,126,6,173,1499.00,5752.00,241.00,7492.00,2019
15074,MI,Cesano Boscone,39,107,6,152,1349.00,5296.00,241.00,6886.00,2020
15074,MI,Cesano Boscone,32,96,6,134,1106.00,4751.00,241.00,6098.00,2021
15074,MI,Cesano Boscone,34,95,6,135,1175.00,4751.00,241.00,6167.00,2022
15074,MI,Cesano Boscone,24,83,6,113,906.00,4193.00,338.00,5437.00,2023
15076,MI,Cesate,14,45,1,60,1500.00,2800.00,100.00,4400.00,2005
15076,MI,Cesate,14,45,1,60,1500.00,2800.00,100.00,4400.00,2006
15076,MI,Cesate,16,39,1,56,600.00,2310.00,122.00,3032.00,2007
15076,MI,Cesate,12,30,1,43,450.00,1750.00,122.00,2322.00,2008
15076,MI,Cesate,12,29,1,42,500.00,1700.00,122.00,2322.00,2009
15076,MI,Cesate,11,28,1,40,480.00,1680.00,122.00,2282.00,2010
15076,MI,Cesate,11,28,1,40,480.00,1680.00,122.00,2282.00,2011
15076,MI,Cesate,12,29,1,42,550.00,1600.00,122.00,2272.00,2012
15076,MI,Cesate,12,31,1,44,440.00,1240.00,122.00,1802.00,2013
15076,MI,Cesate,10,30,1,41,400.00,1200.00,122.00,1722.00,2014
15076,MI,Cesate,10,30,1,41,400.00,1200.00,122.00,1722.00,2015
15076,MI,Cesate,10,29,1,40,400.00,1150.00,122.00,1672.00,2016
15076,MI,Cesate,10,29,1,40,400.00,1150.00,122.00,1672.00,2017
15076,MI,Cesate,10,29,1,40,400.00,1150.00,122.00,1672.00,2018
15076,MI,Cesate,10,29,1,40,400.00,1150.00,122.00,1672.00,2019
15076,MI,Cesate,10,29,1,40,400.00,1150.00,122.00,1672.00,2020
15076,MI,Cesate,10,29,1,40,400.00,1150.00,122.00,1672.00,2021
15076,MI,Cesate,11,29,1,41,432.00,1158.00,122.00,1712.00,2022
15076,MI,Cesate,10,29,1,40,381.00,1158.00,122.00,1661.00,2023
15077,MI,Cinisello Balsamo,90,366,37,493,3187.00,25758.00,3355.00,32300.00,2005
15077,MI,Cinisello Balsamo,77,356,33,466,3068.00,26456.00,3149.00,32673.00,2006
15077,MI,Cinisello Balsamo,77,352,33,462,3190.00,26373.00,3169.00,32732.00,2007
15077,MI,Cinisello Balsamo,74,329,33,436,2884.00,24812.00,3265.00,30961.00,2008
15077,MI,Cinisello Balsamo,93,332,41,466,2907.00,24736.00,3666.00,31309.00,2009
15077,MI,Cinisello Balsamo,68,352,38,458,2800.00,26002.00,3384.00,32186.00,2010
15077,MI,Cinisello Balsamo,68,316,44,428,2877.00,23720.00,4047.00,30644.00,2011
15077,MI,Cinisello Balsamo,71,319,43,433,2924.00,23850.00,3994.00,30768.00,2012
15077,MI,Cinisello Balsamo,72,326,40,438,3037.00,23676.00,3798.00,30511.00,2013
15077,MI,Cinisello Balsamo,68,301,39,408,2647.00,21568.00,3632.00,27847.00,2014
15077,MI,Cinisello Balsamo,70,285,39,394,2699.00,20461.00,3646.00,26806.00,2015
15077,MI,Cinisello Balsamo,70,270,39,379,2584.00,20020.00,3464.00,26068.00,2016
15077,MI,Cinisello Balsamo,68,234,38,340,2528.00,19242.00,3214.00,24984.00,2017
15077,MI,Cinisello Balsamo,63,259,42,364,2233.00,18848.00,3459.00,24540.00,2018
15077,MI,Cinisello Balsamo,55,256,44,355,2176.00,18281.00,3591.00,24048.00,2019
15077,MI,Cinisello Balsamo,56,243,47,346,2508.00,17896.00,4117.00,24521.00,2020
15077,MI,Cinisello Balsamo,50,239,49,338,2362.00,19860.00,4410.00,26632.00,2021
15077,MI,Cinisello Balsamo,52,204,35,291,2051.00,13260.00,1928.00,17239.00,2022
15077,MI,Cinisello Balsamo,56,231,48,335,2618.00,16931.00,3713.00,23262.00,2023
15078,MI,Cisliano,7,12,4,23,236.00,396.00,181.00,813.00,2005
15078,MI,Cisliano,7,12,4,23,236.00,396.00,181.00,813.00,2006
15078,MI,Cisliano,7,12,3,22,236.00,396.00,146.00,778.00,2007
15078,MI,Cisliano,7,12,3,22,236.00,396.00,146.00,778.00,2008
15078,MI,Cisliano,8,13,3,24,241.00,466.00,146.00,853.00,2009
15078,MI,Cisliano,8,14,3,25,282.00,466.00,146.00,894.00,2010
15078,MI,Cisliano,8,14,3,25,282.00,466.00,146.00,894.00,2011
15078,MI,Cisliano,8,14,3,25,282.00,466.00,146.00,894.00,2012
15078,MI,Cisliano,8,14,3,25,282.00,466.00,146.00,894.00,2013
15078,MI,Cisliano,8,14,3,25,282.00,466.00,146.00,894.00,2014
15078,MI,Cisliano,8,14,3,25,282.00,466.00,146.00,894.00,2015
15078,MI,Cisliano,10,14,3,27,327.00,466.00,146.00,939.00,2016
15078,MI,Cisliano,10,14,3,27,327.00,466.00,146.00,939.00,2017
15078,MI,Cisliano,10,14,3,27,327.00,466.00,146.00,939.00,2018
15078,MI,Cisliano,10,14,3,27,327.00,466.00,146.00,939.00,2019
15078,MI,Cisliano,10,14,3,27,327.00,466.00,146.00,939.00,2020
15078,MI,Cisliano,10,14,3,27,327.00,466.00,146.00,939.00,2021
15078,MI,Cisliano,10,14,3,27,327.00,466.00,146.00,939.00,2022
15078,MI,Cisliano,10,14,3,27,327.00,466.00,146.00,939.00,2023
15081,MI,Cologno Monzese,80,248,18,346,2879.00,15477.00,958.00,19314.00,2005
15081,MI,Cologno Monzese,80,248,18,346,2879.00,15477.00,958.00,19314.00,2006
15081,MI,Cologno Monzese,80,248,18,346,2879.00,15477.00,958.00,19314.00,2007
15081,MI,Cologno Monzese,80,247,21,348,2686.00,15399.00,1213.00,19298.00,2008
15081,MI,Cologno Monzese,80,237,22,339,2725.00,14981.00,1382.00,19088.00,2009
15081,MI,Cologno Monzese,76,238,23,337,2559.00,14928.00,1418.00,18905.00,2010
15081,MI,Cologno Monzese,81,245,18,344,2665.00,15014.00,1240.00,18919.00,2011
15081,MI,Cologno Monzese,77,251,20,348,2546.00,15129.00,1210.00,18885.00,2012
15081,MI,Cologno Monzese,77,246,18,341,2482.00,14679.00,1270.00,18431.00,2013
15081,MI,Cologno Monzese,85,234,24,343,2591.00,14134.00,1675.00,18400.00,2014
15081,MI,Cologno Monzese,90,233,23,346,3914.00,14396.00,1612.00,19922.00,2015
15081,MI,Cologno Monzese,92,230,21,343,3875.00,13889.00,1521.00,19285.00,2016
15081,MI,Cologno Monzese,91,232,20,343,3578.00,13577.00,1500.00,18655.00,2017
15081,MI,Cologno Monzese,87,231,23,341,3520.00,13703.00,1709.00,18932.00,2018
15081,MI,Cologno Monzese,88,234,27,349,3455.00,13850.00,1855.00,19160.00,2019
15081,MI,Cologno Monzese,78,252,24,354,2628.00,14360.00,1600.00,18588.00,2020
15081,MI,Cologno Monzese,98,241,29,368,3970.00,14286.00,2182.00,20438.00,2021
15081,MI,Cologno Monzese,97,243,35,375,3924.00,14280.00,2590.00,20794.00,2022
15081,MI,Cologno Monzese,97,244,35,376,3898.00,14239.00,2584.00,20721.00,2023
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2005
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2006
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2007
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2008
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2009
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2010
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2011
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2012
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2013
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2014
15082,MI,Colturano,2,4,3,9,241.00,286.00,277.00,804.00,2015
15082,MI,Colturano,2,6,0,8,235.00,356.00,0.00,591.00,2016
15082,MI,Colturano,2,6,0,8,235.00,367.00,0.00,602.00,2017
15082,MI,Colturano,2,6,0,8,235.00,367.00,0.00,602.00,2018
15082,MI,Colturano,2,5,0,7,235.00,335.00,0.00,570.00,2019
15082,MI,Colturano,2,5,0,7,235.00,335.00,0.00,570.00,2020
15082,MI,Colturano,2,5,0,7,235.00,335.00,0.00,570.00,2021
15082,MI,Colturano,2,5,0,7,235.00,335.00,0.00,570.00,2022
15082,MI,Colturano,2,5,0,7,235.00,335.00,0.00,570.00,2023
15085,MI,Corbetta,29,99,7,135,1304.00,7223.00,609.00,9136.00,2005
15085,MI,Corbetta,29,100,7,136,1287.00,7173.00,609.00,9069.00,2006
15085,MI,Corbetta,29,104,8,141,1287.00,8100.00,629.00,10016.00,2007
15085,MI,Corbetta,29,106,8,143,1417.00,8118.00,779.00,10314.00,2008
15085,MI,Corbetta,28,104,8,140,1393.00,8007.00,779.00,10179.00,2009
15085,MI,Corbetta,27,105,9,141,1363.00,8413.00,832.00,10608.00,2010
15085,MI,Corbetta,27,111,8,146,1363.00,8765.00,779.00,10907.00,2011
15085,MI,Corbetta,29,117,9,155,1550.00,9344.00,841.00,11735.00,2012
15085,MI,Corbetta,29,121,9,159,1536.00,9536.00,877.00,11949.00,2013
15085,MI,Corbetta,30,122,9,161,1668.00,9687.00,877.00,12232.00,2014
15085,MI,Corbetta,29,122,8,159,1636.00,9861.00,877.00,12374.00,2015
15085,MI,Corbetta,30,117,9,156,1493.00,9346.00,1040.00,11879.00,2016
15085,MI,Corbetta,29,115,9,153,1429.00,9122.00,1040.00,11591.00,2017
15085,MI,Corbetta,17,88,11,116,770.00,7192.00,819.00,8781.00,2018
15085,MI,Corbetta,14,87,10,111,674.00,6887.00,747.00,8308.00,2019
15085,MI,Corbetta,14,87,10,111,674.00,6887.00,747.00,8308.00,2020
15085,MI,Corbetta,18,83,11,112,807.00,6289.00,873.00,7969.00,2021
15085,MI,Corbetta,20,82,12,114,888.00,6079.00,903.00,7870.00,2022
15085,MI,Corbetta,20,82,5,107,760.00,6119.00,465.00,7344.00,2023
15086,MI,Cormano,30,96,10,136,1405.00,6287.00,715.00,8407.00,2005
15086,MI,Cormano,30,96,10,136,1405.00,6287.00,715.00,8407.00,2006
15086,MI,Cormano,30,96,10,136,1405.00,6287.00,715.00,8407.00,2007
15086,MI,Cormano,30,96,10,136,1405.00,6287.00,715.00,8407.00,2008
15086,MI,Cormano,30,96,10,136,1405.00,6287.00,715.00,8407.00,2009
15086,MI,Cormano,31,98,10,139,1415.00,6356.00,715.00,8486.00,2010
15086,MI,Cormano,31,99,10,140,1415.00,6376.00,715.00,8506.00,2011
15086,MI,Cormano,31,104,10,145,1415.00,6605.00,715.00,8735.00,2012
15086,MI,Cormano,31,110,10,151,1415.00,6905.00,715.00,9035.00,2013
15086,MI,Cormano,31,113,11,155,1415.00,6998.00,762.00,9175.00,2014
15086,MI,Cormano,31,114,12,157,1386.00,7165.00,774.00,9325.00,2015
15086,MI,Cormano,31,115,13,159,1386.00,7196.00,971.00,9553.00,2016
15086,MI,Cormano,31,115,13,159,1431.00,7189.00,971.00,9591.00,2017
15086,MI,Cormano,31,115,13,159,1336.00,7097.00,971.00,9404.00,2018
15086,MI,Cormano,31,115,13,159,1336.00,7097.00,971.00,9404.00,2019
15086,MI,Cormano,31,115,13,159,1336.00,7097.00,971.00,9404.00,2020
15086,MI,Cormano,23,45,13,81,1336.00,7097.00,971.00,9404.00,2021
15086,MI,Cormano,25,43,13,81,1336.00,7097.00,971.00,9404.00,2022
15086,MI,Cormano,18,38,5,61,1336.00,7097.00,971.00,9404.00,2023
15087,MI,Cornaredo,28,94,6,128,1440.00,5668.00,416.00,7524.00,2005
15087,MI,Cornaredo,28,94,6,128,1440.00,5668.00,416.00,7524.00,2006
15087,MI,Cornaredo,40,124,6,170,1420.00,6614.00,416.00,8450.00,2007
15087,MI,Cornaredo,39,117,3,159,1544.00,6072.00,148.00,7764.00,2008
15087,MI,Cornaredo,38,115,3,156,1483.00,6013.00,148.00,7644.00,2009
15087,MI,Cornaredo,39,108,3,150,1097.00,5805.00,363.00,7265.00,2010
15087,MI,Cornaredo,33,102,4,139,1551.00,4755.00,395.00,6701.00,2011
15087,MI,Cornaredo,22,91,5,118,1171.00,5059.00,448.00,6678.00,2012
15087,MI,Cornaredo,22,103,7,132,1146.00,5445.00,1128.00,7719.00,2013
15087,MI,Cornaredo,20,92,6,118,1083.00,5601.00,437.00,7121.00,2014
15087,MI,Cornaredo,21,93,7,121,1157.00,5501.00,657.00,7315.00,2015
15087,MI,Cornaredo,24,97,6,127,1200.00,5600.00,650.00,7450.00,2016
15087,MI,Cornaredo,25,92,4,121,1195.00,3823.00,343.00,5361.00,2017
15087,MI,Cornaredo,26,92,5,123,1234.00,3452.00,377.00,5063.00,2018
15087,MI,Cornaredo,25,96,5,126,1081.00,5245.00,377.00,6703.00,2019
15087,MI,Cornaredo,25,96,5,126,1081.00,5245.00,377.00,6703.00,2020
15087,MI,Cornaredo,30,104,4,138,1081.00,5245.00,377.00,6703.00,2021
15087,MI,Cornaredo,30,112,11,153,1302.00,6051.00,1037.00,8390.00,2022
15087,MI,Cornaredo,30,117,11,158,1302.00,6051.00,1037.00,8390.00,2023
15093,MI,Corsico,76,246,11,333,2920.00,13890.00,492.00,17302.00,2005
15093,MI,Corsico,78,273,11,362,2719.00,15462.00,492.00,18673.00,2006
15093,MI,Corsico,78,292,12,382,2719.00,16658.00,495.00,19872.00,2007
15093,MI,Corsico,73,274,4,351,2154.00,15961.00,137.00,18252.00,2008
15093,MI,Corsico,64,268,4,336,2022.00,14779.00,137.00,16938.00,2009
15093,MI,Corsico,68,242,2,312,2352.00,14298.00,52.00,16702.00,2010
15093,MI,Corsico,68,242,2,312,2352.00,14298.00,52.00,16702.00,2011
15093,MI,Corsico,71,250,2,323,2442.00,14563.00,52.00,17057.00,2012
15093,MI,Corsico,84,295,2,381,2163.00,13377.00,52.00,15592.00,2013
15093,MI,Corsico,84,295,2,381,2163.00,13377.00,52.00,15592.00,2014
15093,MI,Corsico,84,297,2,383,2163.00,13380.00,52.00,15595.00,2015
15093,MI,Corsico,103,265,2,370,2717.00,11938.00,52.00,14707.00,2016
15093,MI,Corsico,111,292,5,408,2928.00,11422.00,145.00,14495.00,2017
15093,MI,Corsico,109,293,5,407,2850.00,11630.00,145.00,14625.00,2018
15093,MI,Corsico,109,290,8,407,2850.00,11600.00,190.00,14640.00,2019
15093,MI,Corsico,85,314,3,402,3400.00,15700.00,125.00,19225.00,2020
15093,MI,Corsico,85,314,3,402,3400.00,15700.00,125.00,19225.00,2021
15093,MI,Corsico,106,299,2,407,3720.00,15005.00,105.00,18830.00,2022
15093,MI,Corsico,106,299,2,407,3720.00,15005.00,105.00,18830.00,2023
15096,MI,Cuggiono,11,63,4,78,499.00,3268.00,269.00,4036.00,2005
15096,MI,Cuggiono,11,63,4,78,499.00,3268.00,269.00,4036.00,2006
15096,MI,Cuggiono,11,63,4,78,499.00,3268.00,269.00,4036.00,2007
15096,MI,Cuggiono,11,63,4,78,499.00,3268.00,269.00,4036.00,2008
15096,MI,Cuggiono,12,66,3,81,547.00,3254.00,270.00,4071.00,2009
15096,MI,Cuggiono,12,66,3,81,536.00,3260.00,270.00,4066.00,2010
15096,MI,Cuggiono,10,66,3,79,496.00,3115.00,270.00,3881.00,2011
15096,MI,Cuggiono,11,67,3,81,566.00,3033.00,270.00,3869.00,2012
15096,MI,Cuggiono,10,63,2,75,497.00,2901.00,155.00,3553.00,2013
15096,MI,Cuggiono,10,63,2,75,497.00,2889.00,155.00,3541.00,2014
15096,MI,Cuggiono,11,66,2,79,547.00,3103.00,155.00,3805.00,2015
15096,MI,Cuggiono,12,65,2,79,592.00,3131.00,155.00,3878.00,2016
15096,MI,Cuggiono,12,62,2,76,517.00,2992.00,155.00,3664.00,2017
15096,MI,Cuggiono,12,62,2,76,517.00,2992.00,155.00,3664.00,2018
15096,MI,Cuggiono,12,62,2,76,517.00,2992.00,155.00,3664.00,2019
15096,MI,Cuggiono,12,62,2,76,517.00,2992.00,155.00,3664.00,2020
15096,MI,Cuggiono,12,62,2,76,517.00,2992.00,155.00,3664.00,2021
15096,MI,Cuggiono,11,65,2,78,441.00,3038.00,155.00,3634.00,2022
15096,MI,Cuggiono,11,48,6,65,413.00,2535.00,357.00,3305.00,2023
15097,MI,Cusago,5,19,4,28,141.00,1093.00,125.00,1359.00,2005
15097,MI,Cusago,5,19,4,28,141.00,1093.00,125.00,1359.00,2006
15097,MI,Cusago,6,21,4,31,196.00,1475.00,150.00,1821.00,2007
15097,MI,Cusago,6,21,4,31,196.00,1475.00,150.00,1821.00,2008
15097,MI,Cusago,7,21,4,32,226.00,1475.00,150.00,1851.00,2009
15097,MI,Cusago,7,21,4,32,226.00,1475.00,150.00,1851.00,2010
15097,MI,Cusago,7,21,4,32,226.00,1475.00,150.00,1851.00,2011
15097,MI,Cusago,7,21,4,32,226.00,1475.00,150.00,1851.00,2012
15097,MI,Cusago,7,21,4,32,226.00,1475.00,150.00,1851.00,2013
15097,MI,Cusago,7,21,4,32,226.00,1475.00,150.00,1851.00,2014
15097,MI,Cusago,7,21,4,32,226.00,1475.00,150.00,1851.00,2015
15097,MI,Cusago,7,20,4,31,226.00,1445.00,150.00,1821.00,2016
15097,MI,Cusago,6,21,4,31,198.00,1495.00,150.00,1843.00,2017
15097,MI,Cusago,5,21,4,30,158.00,1495.00,150.00,1803.00,2018
15097,MI,Cusago,6,20,4,30,203.00,1455.00,150.00,1808.00,2019
15097,MI,Cusago,6,19,4,29,203.00,1393.00,150.00,1746.00,2020
15097,MI,Cusago,6,21,4,31,203.00,1506.00,150.00,1859.00,2021
